Id,Category
638761998331838464,positive
638831729696837632,neutral
638884556821688320,positive
638918531300597760,positive
639107009787359238,neutral
639146872121262080,positive
639548205525532672,positive
639635818668249088,neutral
639660478034083840,positive
639937116596740097,positive
639968138604478464,positive
639996717920862208,positive
640587183208931328,positive
640628774288158720,neutral
640679274035347456,positive
641082073692901376,positive
641231965308514304,positive
635199973097779200,neutral
635202507032104960,neutral
635202592830803968,positive
635203153034657794,neutral
635204243050352640,positive
635207956787789825,neutral
635212679427321856,positive
635241938313048064,positive
635250197409460225,neutral
635390140010115072,neutral
635407704496959488,neutral
635493230444982272,neutral
635505314591338496,neutral
635510956236279808,positive
635512654870749184,positive
635512811330924544,positive
635513280988061696,positive
635513486479650816,positive
635513632001032192,positive
635515646097256448,positive
635515998729142272,positive
635529432183148544,positive
635529796395503616,neutral
635533173342928896,positive
635534252101214208,neutral
635547743872774144,positive
635576275306999808,positive
635638116540223488,positive
635716439660449793,positive
635716786936221696,positive
636232024223784960,positive
636489612819582977,positive
636935066199957504,positive
636936698144821248,neutral
637082749875134464,neutral
637492541969928192,positive
637701377205121025,positive
637760874107682816,neutral
638064780666802176,positive
638120597046718464,neutral
638151770032746497,neutral
638528253720793088,neutral
638542158484635648,positive
638548603095527428,neutral
639378600211251204,neutral
639418110781472768,positive
639424209945501696,neutral
639574179172454400,neutral
639579527258210305,neutral
639589478638743552,positive
639599584252166144,neutral
639704216920027136,positive
639778162654748672,neutral
639901380950499328,positive
640018084443619328,neutral
640023722141831169,neutral
640039841300901888,positive
640149748763217920,neutral
640210392829042688,positive
640212019833085952,positive
640213184088010752,positive
640227149438390273,neutral
640227987342934016,neutral
640233756511440896,positive
640234141431275521,positive
640234182384480256,positive
640234912025448448,neutral
640235978569838592,neutral
640245789311172608,positive
640249529510547456,positive
640268354423549952,positive
640269114762653696,positive
640270623516717056,neutral
640360671054557184,neutral
640426974645620736,positive
640447916696473600,positive
640617348748210176,neutral
640827300079108096,positive
641066878375493633,positive
641067646608371712,positive
641074875982028800,positive
641082313938305024,neutral
641084956274466816,neutral
641085537973997568,positive
641085618169245700,positive
641087405353779200,neutral
641088714014347264,neutral
641089660849127424,positive
641094016289914880,neutral
641096525980938240,positive
641096620172382208,positive
641097239696293888,neutral
641097789565353985,positive
641099162243698688,neutral
641110299576258561,neutral
641127726192177152,neutral
641207353660960768,positive
641228651783032832,neutral
641309473244643328,positive
641432528889384960,neutral
626733063448322048,positive
626793066054189056,neutral
627212273413718018,neutral
627274084947259392,positive
627301710864650240,positive
627500285594832896,positive
627593236706656256,positive
627603192713449473,positive
627803516996747264,positive
627839122707759104,positive
627839618063421440,positive
627842414116478976,positive
627928938514382849,positive
627959813620822016,neutral
628545927830241280,positive
628608721581551616,neutral
628654817620180993,positive
628797194179596289,neutral
628825000812916736,positive
628828432554684416,positive
629190623157878784,neutral
629191478137520128,positive
629325586658406401,positive
629376241611710464,neutral
629775494691422208,positive
629880303792709632,positive
629929258098556928,neutral
630052669642534916,negative
630263978686443520,neutral
630551033312362496,neutral
630552270988529664,positive
630640654536835072,positive
630703131723231233,positive
630776003711905792,positive
630791900639940608,neutral
630991291850063872,neutral
631143955757969409,positive
631144355772923904,positive
631181839395332096,neutral
631212285411766272,positive
631268446731276288,neutral
631272449095565312,neutral
631497774178148352,positive
631550431999582212,positive
631688332955779072,neutral
631952268955418624,positive
632194234695725056,positive
632198055828262912,positive
632379716356415488,neutral
633026581338935296,positive
633376994550484992,positive
633711596662050818,positive
633801406823071744,neutral
633880076669423624,neutral
634134192436154369,positive
634297549885677568,positive
634379673531617281,positive
634504700558225409,positive
634516939960905728,positive
634585411541667841,positive
634973983662731264,positive
635184314033008640,positive
635201275903254532,neutral
635358435878522880,positive
635608268476313600,positive
635660415477788672,neutral
635750891145011201,positive
635794209774174208,positive
635966730515447808,positive
636038361371705344,positive
636223269310464001,positive
636594851262406656,positive
636729971294216192,positive
636849876391854080,neutral
637182089050374144,neutral
637182554395799552,positive
637281988236431360,positive
637446071321559040,neutral
637470731316555776,positive
637722212271677440,positive
637973642211667968,positive
638078994395500545,positive
638084643745595392,positive
638384512007716864,neutral
638528129061949440,positive
638992039238070272,positive
639327225695875072,positive
639462779930456064,neutral
639578714561495044,positive
639631289277120513,positive
639828100386299905,neutral
640498513265184768,positive
640513478382460928,positive
640548706484383745,positive
640785821562503168,positive
640891643655274496,positive
641043130071011329,neutral
641304197187694592,positive
641480588638076928,neutral
641488380614696960,positive
624471444232126464,neutral
624553639307296768,neutral
625317871531524097,positive
625442325234368512,positive
625603887173533697,positive
625626638756225024,positive
625815698737008640,positive
625837771765207040,positive
625848302597091328,positive
625862870920638464,positive
625874916462563328,positive
626007819418898432,neutral
626015044438896640,positive
626377960698687489,positive
626387393734660096,positive
626481473370107904,positive
626829343759532032,positive
626921793584902144,neutral
626928513388425216,neutral
627171148476870657,positive
627183941364027392,positive
627213385575206912,positive
627732254370983936,neutral
627979124577927169,positive
628102606871605249,neutral
628542401066348544,positive
628587233365266432,positive
628615415313379328,neutral
628712605155258368,neutral
628968535860056064,neutral
629220545100423168,positive
629236570642477056,neutral
629643825342865408,neutral
629866748368564224,positive
630395403469336576,positive
630846667189673984,positive
631063908250468352,positive
631075439369302017,positive
631116244075155456,positive
631188553997926401,positive
631245114405335042,neutral
631263628059144192,positive
631266434413424640,neutral
631403822800187392,positive
631440364725886976,neutral
631494779667378176,positive
631667602390061058,positive
631677442571173888,positive
631736068174401540,positive
631784795744264192,neutral
631847067816620032,positive
631851195825414148,positive
631855071014227968,positive
631859151535149056,positive
632115329628549120,positive
632124143777943552,positive
632220189124358144,positive
632294512191258624,neutral
632363681301573633,positive
632837831350730752,positive
632989772105953280,positive
633088214538911744,positive
633096009384624128,positive
633378563803090944,positive
633382372252221441,positive
633398449979846658,positive
633473480478949376,positive
633492339080589312,neutral
633560609888407552,positive
633610198452584448,positive
633664032243773440,positive
633675491946438657,neutral
633705400060264448,positive
633747813503930369,positive
633753790831656964,positive
634015153671921664,positive
634226174143533056,positive
634425018777210880,positive
634432057846968321,neutral
634438807681691648,neutral
634667545979691008,positive
634770665103564801,positive
635179668233039873,positive
635324658380771328,positive
635566111673585665,neutral
635874660387848192,positive
635983222262792192,positive
636155235648585728,neutral
636173070118600704,neutral
636269353709600768,positive
636659973720707072,neutral
636802815688507392,positive
636806483309633536,positive
637521118622937088,neutral
638056995094818816,neutral
640031431939325952,positive
640199088840028160,positive
640294859681722368,neutral
640810547206709248,positive
641588162591068160,positive
629354043945652224,positive
629461881929895936,positive
629546435378327552,positive
629580580980568064,positive
629613858282278912,neutral
629682945159106561,neutral
629761299027767296,positive
629774727641473024,neutral
629821447423295488,positive
629975347140759552,positive
630154594652422145,neutral
630274554255044608,positive
630483104977788928,neutral
630528630469345280,positive
630543646635462656,positive
630866342837624833,positive
630895602293805056,positive
630909927599411200,neutral
630949132954238976,neutral
631037906941902854,positive
631465772422983680,positive
631594318860562432,positive
631964211145347072,positive
632393900813090816,positive
632490697086627840,positive
632572762771587072,positive
632615772905275392,neutral
632635131174473728,positive
632726938130481152,neutral
633106713739071488,positive
633149264424759296,positive
633403210720526336,positive
633543205770805249,positive
633586962360848384,positive
633628625670156288,positive
633655643862364160,neutral
633937186233053189,positive
634077729340719104,positive
634081944297451524,positive
634117817982320640,positive
634132209230856192,positive
634205593914445824,neutral
634208020617121792,positive
634348300536254464,positive
634513856971341824,positive
634594614335246336,positive
634595939366383616,neutral
634844559365828608,positive
634859348683059200,positive
634887968231190528,positive
634942658729766912,positive
634959768801558528,negative
634991095513022464,positive
635055228841250816,positive
635172610729484289,neutral
635235612866551808,positive
635388511495962624,positive
635409861476503552,positive
635479451438944256,neutral
635576181623009281,positive
635619706393743360,neutral
635626828531568641,neutral
635701179847020544,neutral
635746281579773952,positive
635925224589012993,neutral
636009004783693825,positive
636096176639582209,neutral
636351784915628032,neutral
636377574319460352,positive
636415631374442496,neutral
636646607790804992,positive
636677401519505408,positive
636807395675521024,positive
637030662592155648,positive
637279019898040320,positive
637853791501463552,positive
638000474143227905,positive
638555027519459328,positive
638837324990705664,positive
638845629721112576,positive
638891242168807424,positive
638900876548018176,neutral
639273561224417280,positive
639466101630341120,positive
639469464568877058,positive
639562406218207232,neutral
639570810902941696,positive
639835421548126209,positive
639950082591232000,positive
639987495514435584,neutral
640171100622716928,positive
640269264709120000,positive
640339568626167808,positive
640350212913893378,positive
640504419633770496,neutral
640750132917612545,positive
641323370148184064,positive
641348835575357441,neutral
641583200586829824,positive
641616075864584192,positive
641377353013329920,neutral
641380001225551872,neutral
641384392179478528,positive
641388263442411520,positive
641392596607107073,neutral
641392750001131520,neutral
641394997808513024,positive
641396881801785345,positive
641403096090841088,positive
641403365876826112,neutral
641403777187213316,positive
641406787829153796,neutral
641407938687401984,neutral
641408516759101440,neutral
641414825520832514,positive
641416150102974464,positive
641420148306522116,neutral
641426968018157568,neutral
641427382365257729,neutral
641428032587231232,neutral
641432180443480064,positive
641433136811917312,neutral
641434794027454469,positive
641439696673861632,neutral
641440430341664768,neutral
641441320637231106,neutral
641441330107953153,neutral
641441920322011136,negative
641446319928811520,neutral
641446328350863360,neutral
641453194095169536,positive
641453642768236544,neutral
641457637473824768,neutral
641459711045443584,neutral
641460320293122049,positive
641463144578195456,neutral
641469662073630721,positive
641475286228271108,neutral
641475362313097216,negative
641483510939713537,neutral
641485990964494337,positive
641495377724735488,neutral
641498018768773120,positive
641503832246124545,neutral
641504309293793280,neutral
641509914297409536,neutral
641510534727139328,positive
641513233937862656,neutral
641517143603810304,positive
641521512298606592,neutral
641527694430195712,neutral
641528118805528576,neutral
641531021402460160,positive
641535329007071234,positive
641538154894368768,neutral
641543337950908416,neutral
641544735518134272,neutral
641545508935208960,neutral
641552529256378368,positive
641554219481309184,neutral
641560372567277568,positive
641562484822831105,neutral
641568168880640001,neutral
641570334894915584,neutral
641570539664973824,neutral
641578331603890176,neutral
641582161007501312,positive
641585261512515584,positive
641585621182582784,neutral
641588327192350721,neutral
641594978251186176,neutral
641598020484767744,positive
641603270943703040,neutral
641605732178024961,positive
641605872662237184,positive
641606702849224704,neutral
641608320374185984,neutral
641609440412729344,positive
641619855154638848,neutral
641622485302157312,neutral
641626244199632896,neutral
641626405671796736,neutral
641633915258716160,positive
641636108053278720,positive
641637278763216896,positive
641639262337769472,positive
641639586511253504,positive
641640490597675009,neutral
641642126992928769,positive
641643703996563459,neutral
641645363540037632,positive
641645457182191616,neutral
641645633565134849,positive
641649311864897536,positive
641650166357848064,positive
641650373506244609,neutral
641651472967540736,negative
641654805799112704,neutral
641656929408778240,positive
627201923070959616,positive
627204447630815232,positive
627532762833121282,positive
627605406827827200,neutral
627713358595268608,neutral
627857647451152385,positive
627869701910171648,positive
627883601137274880,neutral
628004175364780032,positive
628031368392523776,positive
628142345750327296,neutral
628146605930078208,neutral
628188165300355074,neutral
628191930967564288,positive
628200004465860608,positive
628381314429796352,positive
628468584130326528,positive
628577323030302720,neutral
628742072980385792,neutral
628760384216920064,negative
628776234869198848,neutral
628798865999818752,positive
628902462389272576,neutral
629063496945287168,negative
629064969041002497,neutral
629070539353538560,neutral
629140621945667584,neutral
629192245317627904,positive
629282033982906368,positive
629302480933785600,positive
629307432557260800,neutral
629349956638351361,positive
629467000763355136,positive
629646623266766848,positive
629673989690908672,neutral
629990870486548481,neutral
630600145806196736,neutral
630800630458785792,neutral
631134759226249217,positive
631251619892568064,positive
631372299682222080,positive
631387193454526464,positive
631480721580888064,neutral
631501454407143424,positive
631550909244248064,positive
631781909572399104,neutral
631808676420939776,positive
631887387644182528,neutral
631915920986783744,neutral
631924709530202113,positive
631990987213045760,positive
632139886624161792,positive
632337259593920512,positive
632396028659036160,neutral
632579083784880129,neutral
632663391128129538,positive
633095687241101312,neutral
633347882914029569,positive
633384305767677952,neutral
633896311977312256,neutral
633993658556129280,positive
634099699595673600,neutral
634330495313162240,positive
634632902433730560,neutral
634641616125476864,positive
634710292740505600,positive
634890756763852801,positive
634930749657890816,neutral
635556921303412736,positive
635891974646706177,positive
635937822344507392,neutral
636178886548570112,positive
636460602920181760,positive
636608416090230784,positive
636807356714733568,positive
636876189014065152,positive
636916966083706880,positive
637097014036176896,neutral
637403979794677760,negative
637731877919531008,positive
638240986943070208,negative
638252699138416641,neutral
638565356882149376,positive
638577357536624640,neutral
638950685610893313,positive
639066539975557120,neutral
639350928261447680,positive
639449952532451328,positive
639840732547710976,neutral
639854959266275328,neutral
640231607782109184,neutral
640483643542999040,positive
640814559167541248,positive
641283623568539648,neutral
641317659389394945,positive
641382009558958080,positive
641465451436904453,neutral
641467376802922496,positive
641557436189528066,positive
641558308227121152,positive
622697965094748161,negative
622791690508718080,positive
622903571554652160,positive
624387653484417026,positive
624524628875169792,neutral
624650482812874752,positive
624782182050041856,positive
624787547496054784,positive
624942225382772736,positive
624965082405994496,positive
625033681946546176,positive
625115589955031040,positive
625474754582085632,neutral
625483555510988800,positive
625509030170087424,neutral
625760646995513344,positive
625817731267448832,positive
625866686852386816,neutral
626080278914707456,positive
626250457820852224,positive
626470071725096960,positive
626577630356197377,positive
627165428050194432,positive
627250820694720512,positive
627390672086114304,positive
627898572311236612,positive
628330057694625795,positive
628705161431621632,positive
628910685829890049,positive
628956477747806208,positive
629124995109781504,positive
629311648419819520,positive
629623583636000768,positive
629663564710580225,positive
629745826068340736,neutral
629823099148607488,positive
630019047862759424,positive
630094196393775104,positive
630185590596718592,positive
630223126396338176,positive
630294337318948864,neutral
630307503637704705,positive
630352871691825153,positive
630361883581808640,neutral
630381158677614592,positive
630547998351605760,positive
630795098855489537,positive
630883159001968640,positive
631160612043792384,positive
631164882205962241,positive
631227377285230592,positive
631452777642881024,positive
631546677162147840,positive
631623089982439424,positive
631650771071668224,neutral
631692198661111808,positive
632066253461389313,positive
632651462179463168,positive
632740786803597312,neutral
632948814522007552,positive
633463801506070528,negative
633596847874043904,positive
633675135162142720,positive
633688435274878976,positive
633698375129559041,positive
633707694457782272,positive
633722718521790466,positive
633943452347199488,neutral
634064228773703680,positive
634594173643980800,positive
634619138925686784,positive
634762834203832321,positive
634792376200900608,positive
634844929458589696,positive
634880137654333444,positive
636416625516769280,positive
636489705228533760,neutral
636606568528613377,positive
636724284002451456,neutral
636929076855459840,positive
637112039622746112,neutral
637249121586442240,positive
637269279503745024,positive
637488143315288065,positive
637997985666875392,positive
638069712484564992,positive
638183566501933056,positive
638527155127758849,positive
638532062392156160,neutral
638799512996286464,positive
638851367239593984,positive
639169354505027584,positive
639495024309313536,positive
639967443394371584,positive
639985050579267586,positive
640967476306546688,positive
641040382688653312,positive
641184416409210880,positive
641258770635558912,positive
637835688021499904,neutral
637839533740986368,positive
637845305002721280,neutral
637850602962329601,neutral
637850955778781184,positive
637860108249235456,neutral
637863880597872640,positive
637868102030508032,positive
637880353391292417,positive
637906380565938176,positive
637916003410800640,positive
637920425083826176,neutral
637930740689170432,positive
637994139766755328,positive
638011961733742592,positive
638025953621311488,positive
638030473424334848,neutral
638060396474179586,neutral
638071613359980544,neutral
638099340905476096,neutral
638206406416551936,neutral
638225360845434880,positive
638235954172530689,positive
638258799057330176,neutral
638276211224018944,positive
638366741593088000,neutral
638391777955840000,neutral
638432473953734657,neutral
638439810613518336,positive
638520696843296768,positive
638542000036413440,positive
638551491230437376,positive
638584698776743936,neutral
638641846319755264,neutral
638700699631529988,positive
638799299367862272,positive
638833999306059777,positive
638834649251233792,positive
638864037674151936,neutral
638875063819833348,neutral
638890176664743936,neutral
638938967962812416,neutral
639009744649351168,positive
639049022930583553,negative
639118925922443264,positive
639180629062516736,positive
639185447630016512,positive
639200606041714688,positive
639205010128117760,neutral
639299769773490176,positive
639312236452802561,neutral
639449428865056770,positive
639524372680679424,neutral
639537087180591105,positive
639552362588319744,positive
639585745074827264,neutral
639588201619828736,neutral
639624586812882944,positive
639633072409956352,positive
639634179395706880,positive
639788172667453440,positive
639874357494444032,positive
639918387213279232,positive
639938026655875072,neutral
639962232739266564,neutral
639974400830382080,positive
639975570198130688,neutral
640009670606868480,positive
640063936843268096,positive
640148816683896833,positive
640155615554338816,positive
640219070030196736,positive
640252876581789696,positive
640303432272859136,neutral
640358565413322752,positive
640367315926810624,positive
640415532144050176,positive
640447130906296320,positive
640497443034001408,positive
640520063259426816,positive
640545752670932992,positive
640605365009256448,positive
640615587148861440,neutral
640627970764369925,neutral
640631832086757376,positive
640637108433080320,positive
640764980690874368,negative
640771323342405632,positive
640882920400379905,positive
640945784528068609,positive
641025972469301248,positive
641033764269858816,positive
641261396697718784,neutral
641369022999740416,positive
641380936483930112,neutral
641403946158821376,neutral
641472430502838273,positive
641554047284199424,positive
641579196288925696,positive
641661395944079360,positive
640994093514928128,neutral
640995569972981760,negative
640996620939710465,negative
640996918005493760,neutral
640998594917568512,negative
641001036178685952,positive
641005911071432705,neutral
641007605243092992,neutral
641007608548192256,neutral
641009874965430274,neutral
641014390670630912,positive
641020452828221440,negative
641026319120211968,neutral
641026616601260032,neutral
641034645581242368,neutral
641038927491678208,positive
641045231434121216,neutral
641047894888443905,neutral
641050223104667649,neutral
641065086799474688,neutral
641067571551334400,neutral
641068714754998273,neutral
641069315119312897,neutral
641083151708762113,neutral
641087425314336768,neutral
641093553070845957,neutral
641107168507203584,neutral
641107786022174720,negative
641121365567762432,neutral
641130593238036480,positive
641149812671315968,positive
641151018068127744,neutral
641190589380300800,neutral
641212471915773952,positive
641240258240233472,negative
641253583204298752,negative
641266085854060544,neutral
641271636247871488,neutral
641276694670766080,neutral
641281404328775680,neutral
641288139340935168,neutral
641290245141458944,negative
641297615980597248,neutral
641301839103848449,neutral
641303973845159936,negative
641305324524179456,neutral
641308568516472832,neutral
641311972814921728,neutral
641316113247301632,neutral
641317446809452546,negative
641317600023179266,neutral
641322432456970240,neutral
641336067828879360,neutral
641355778343829508,negative
641370654168752128,neutral
641371757161644032,neutral
641388038115979264,positive
641397360447197184,neutral
641403924377899008,neutral
641405493223796736,neutral
641408835064864768,neutral
641424242379239424,neutral
641424442019708928,neutral
641425903755640832,positive
641426519064211456,positive
641426565151240192,neutral
641432412040364032,neutral
641432981916229632,positive
641434130727706624,neutral
641434709948530688,neutral
641434958691717120,neutral
641435452847845376,positive
641436233089032192,neutral
641436951090827264,neutral
641437332118351872,neutral
641439622606798848,neutral
641440436003950592,negative
641445679471198208,positive
641447468945772544,neutral
641449407137710080,positive
641457583526690816,neutral
641459806491025408,neutral
641480671454720000,neutral
641547994064523265,negative
641557918593208320,negative
641582047132295168,positive
641587559580217344,negative
641599434263003138,neutral
641600711482937344,neutral
641607717854027776,neutral
641608752588804096,positive
641610008015282176,neutral
641616633060986880,positive
641635055106822144,neutral
641635135000080384,neutral
641637219434893312,neutral
641640385949765632,negative
641642382623117312,neutral
641653719709413376,neutral
641655586434719744,positive
640546118103764993,positive
640573162497908736,positive
640580591344353280,positive
640601875893587972,neutral
640602991863705605,positive
640603480109879296,positive
640614950457577472,neutral
640616661683445760,positive
640624332557840384,positive
640627316058660864,negative
640630184727703552,negative
640630774773977088,positive
640635839790366720,neutral
640637612038819840,positive
640645191909531648,positive
640650678680035329,positive
640659342048538624,positive
640665916376772608,positive
640672447314948096,neutral
640676300600946688,positive
640684677079011328,positive
640685611834216448,negative
640712308554117120,positive
640732192960724993,positive
640747600895979520,neutral
640754073281556480,positive
640754939124449280,positive
640754950734135297,positive
640755535210541056,positive
640811491223060480,positive
640813235558416384,positive
640832161516421121,positive
640870773855531008,neutral
640881079793008640,neutral
640881254338981889,positive
640897194179096576,neutral
640914809634996225,positive
640924566055862272,positive
640927564308049920,neutral
640939095162810368,positive
640942391197868032,positive
640966978912546816,positive
640980151854059520,positive
641001960812900353,positive
641003742704345088,positive
641007648666685440,neutral
641015691391467520,positive
641023883525681152,positive
641038429464072193,positive
641045421767454720,positive
641054965612576768,positive
641066769617154048,positive
641068501013254144,positive
641082151488753665,positive
641105288028753925,negative
641113921886121984,positive
641114214820528128,neutral
641122931590959104,positive
641128945874661377,neutral
641172541638209536,positive
641180341835698176,positive
641201200646504448,positive
641270462115389441,positive
641295585371254784,positive
641300425505918976,neutral
641304312790978560,positive
641317076242702336,positive
641321849410965504,positive
641324760165679104,positive
641331172446900225,positive
641335163176288256,positive
641362031359033344,positive
641378961117814788,positive
641385582279716864,positive
641408656727232512,positive
641420831978057728,neutral
641433304869109760,neutral
641436349271138304,positive
641437580245004288,positive
641457942949052422,positive
641489331966877696,positive
641496299611758592,positive
641499415753027584,neutral
641503955302907904,positive
641531761659408384,neutral
641533328135462912,neutral
641546516029665280,positive
641568676517425152,positive
641591561420185600,positive
641618796059459584,positive
641619634190290945,positive
641627367975317505,positive
641632248450707456,neutral
641638783302152192,positive
641642650681110528,positive
641646731806011392,positive
641647923357421568,neutral
641651010721697792,positive
641667917726285824,positive
641675023430889472,positive
641048512029831168,neutral
641051761680191488,negative
641055683719397376,positive
641057419787923456,positive
641062657966088192,neutral
641063538690142208,neutral
641064352787771392,neutral
641080043477725184,neutral
641084066931048448,neutral
641105913860984832,neutral
641106061961887744,negative
641149471951355904,positive
641165583887654912,neutral
641198882945302532,neutral
641221392680284161,neutral
641226240179900416,neutral
641239850528702464,neutral
641241806215114752,positive
641244091758440448,neutral
641255595991957504,neutral
641255654590652417,negative
641262908106633216,neutral
641267953997099009,neutral
641268289579143168,negative
641284571242328066,neutral
641291660920422400,neutral
641292569792524290,neutral
641305558281154560,neutral
641308285426102272,positive
641319396770775041,neutral
641320572178276352,neutral
641325864039415809,neutral
641330428058714113,negative
641333540211310592,positive
641336794697469953,positive
641337859568365568,positive
641340813448900608,neutral
641340870034243585,neutral
641350673267712000,positive
641358272818102272,positive
641359333943459840,negative
641365621326802944,negative
641366410128527360,negative
641366410946473984,neutral
641373817407995905,negative
641377716934500352,neutral
641377248138891264,neutral
641379279935148034,neutral
641380339974340608,neutral
641380537538580481,negative
641381044252450816,negative
641381924670439424,neutral
641387404255985664,negative
641389642604937216,neutral
641390435554869248,negative
641390946970664960,negative
641393892311437312,neutral
641394884339896320,neutral
641399653452382208,neutral
641400225932931072,positive
641406751762456579,positive
641414049083691009,negative
641415152680730624,positive
641433448733929474,neutral
641434379236044800,neutral
641437694602649600,neutral
641442978385424384,neutral
641444004849188864,positive
641450618675183616,positive
641458657025245184,neutral
641461272236548096,neutral
641464666481369088,positive
641473760923521024,negative
641479118786158592,negative
641487144846909440,neutral
641487470551519233,positive
641498563273338880,negative
641499033442340864,neutral
641522944657760256,neutral
641545625641852928,negative
641553827792060417,neutral
641555152223211520,neutral
641559670801367040,negative
641577397154877440,positive
641582782595092480,neutral
641586913510563841,negative
641588071167852544,neutral
641592328474394624,neutral
641598070027878400,neutral
641598387788247041,negative
641601912840785920,negative
641602545727729664,neutral
641606455246893056,neutral
641615430126292992,negative
641622208322871296,negative
641629725799149570,neutral
641641339289927680,neutral
641648280338886656,neutral
641661537254424576,positive
641661604799475712,negative
633635533143453696,neutral
633646466901409792,positive
633656403689930752,neutral
633717507547901952,positive
633718760839487489,positive
633725726982828037,negative
633902197130924032,neutral
634131756816273408,positive
634234000689655813,positive
634293213931503616,positive
634398392391630848,positive
634571193522085888,positive
634630604907225088,positive
634664366252552192,positive
634733815177564160,positive
634737838018310144,neutral
634755687155896320,positive
634779726276624385,positive
634791843578773504,positive
634814181334773760,neutral
634828832239915008,neutral
635134759958659072,neutral
635282752015699968,neutral
635754797543632896,positive
635893809939935232,neutral
635906948899049472,positive
636126642687991808,positive
636132325902827520,neutral
636168195884351488,neutral
636208995729047552,neutral
636222603263373313,neutral
636222945166274560,positive
636347074506719232,neutral
636448337445695488,neutral
636589605605801984,negative
636629379360116736,neutral
636666337864105984,neutral
636813619280281600,positive
636860285370765312,positive
636941776645947392,neutral
636948473225609217,neutral
636997790963486720,neutral
637162849794584576,neutral
637465995980984320,neutral
637629678807683072,neutral
637644375766372352,positive
637992884495495169,positive
637996035680264192,positive
638016478290251776,positive
638239989726363648,positive
638349628937773056,positive
638427850526224384,neutral
638479768975904768,positive
638522290452336641,positive
638599705295908864,positive
638696228184715264,positive
638759523524734976,positive
638761248427937792,neutral
638767178959986691,neutral
638883558166126592,neutral
638920199152996353,positive
638963011328311296,positive
639146936877064192,positive
639162765156990976,neutral
639315287863640064,neutral
639354366143692800,neutral
639391627186991104,neutral
639422051351064576,positive
639505073509273600,positive
639506950548418560,neutral
639529925188452352,neutral
639672285469634560,positive
639757320654712832,neutral
639762865251971076,positive
639817944365600768,neutral
640078369544122368,neutral
640144307039662080,neutral
640183809409970177,positive
640192627267121153,neutral
640305216215228416,neutral
640337899762769921,neutral
640470779121917952,positive
640738104014323713,positive
640885801589583873,positive
640936524352241664,neutral
641015405058723840,positive
641157898698162176,positive
641165613956734976,positive
641212677226819584,positive
641272591844528129,neutral
641278447420080128,neutral
641287833655705604,neutral
641291071415128064,neutral
641344117432193030,positive
641349040467083265,neutral
641378329875087360,positive
641431322171437056,neutral
641474398944231428,positive
641524015761334272,positive
641607051689508864,positive
635971550412447745,positive
635978964465352704,neutral
635979729762304000,positive
635988913815990273,positive
636001207866134528,neutral
636001345368145921,positive
636001363533524993,neutral
636002117233209344,positive
636002231268081664,positive
636008098767990784,neutral
636015418243710976,neutral
636017290010562560,positive
636031267289583616,neutral
636042879752798208,positive
636043669284352000,positive
636044267631149056,neutral
636049505503195136,positive
636051032548749312,positive
636051216179466240,neutral
636053845899022336,negative
636053940690374656,positive
636060510010540036,positive
636077789548933120,positive
636078866453262337,neutral
636080427606736896,positive
636084094925848576,positive
636199284203872261,neutral
636269652943970304,positive
636331889960292352,positive
636343089569730560,positive
636368783725187072,positive
636376868002918400,neutral
636379475660382208,neutral
636411980400738304,positive
636566431237296128,neutral
636599541865807872,positive
636616084389527553,positive
636973417313398788,neutral
637021284937953281,positive
637023090606743554,neutral
637056086911152129,positive
637094457108623360,neutral
637152486768291840,neutral
637285079648239616,positive
637316910200279040,positive
637459148217561088,positive
637485011592192000,positive
637485350575849472,neutral
637599488631148544,neutral
637658353108434944,positive
637674130670796800,positive
637674138925146112,positive
637820949279186945,positive
637850011313786880,neutral
637855563699855360,positive
637868171437838336,negative
637875352891731968,neutral
637973478356815872,positive
638026477422800896,neutral
638072099412779010,positive
638145367230554112,positive
638152771389292544,neutral
638231219528794113,positive
638491566634504192,positive
638557627463663616,neutral
638590674359586816,positive
638601876703870976,neutral
638767493172068352,neutral
638915423677902848,neutral
639016380847783937,positive
639102530971152384,neutral
639120359967428608,neutral
639244796763197440,positive
639287851725619200,positive
639319688070086656,positive
639431507363414016,positive
639564269420331008,positive
639639485207019520,neutral
639645064633823233,positive
639666970229473280,positive
639808591529033729,positive
639821082497818625,neutral
640020822313304064,neutral
640173861078626304,positive
640212997596549120,positive
640475498137518080,positive
640477314023723010,positive
640689013788176384,positive
640704945134661636,positive
640705879520636928,positive
640728268254019584,positive
640731830300340224,positive
640758594959450112,neutral
641064131706122240,neutral
641087370872422401,positive
641089872426631168,positive
641254971401502720,neutral
641371402348679168,neutral
641411385700712448,positive
641452712098406400,positive
635369700298498048,neutral
635769805279248384,neutral
635930169241374720,neutral
